game_date,home_team,away_team,winner,predicted_winner,confidence_0,confidence_1
2019-12-21,Toronto Maple Leafs,Detroit Red Wings,1,1,0.26863208012691997,0.73136791987308
2019-12-21,Ottawa Senators,Philadelphia Flyers,0,0,0.5205560366273481,0.47944396337265194
2019-12-21,Washington Capitals,Tampa Bay Lightning,1,1,0.43617818240174844,0.5638218175982517
2019-12-21,Carolina Hurricanes,Florida Panthers,0,1,0.38911716182855444,0.6108828381714454
2019-12-21,Columbus Blue Jackets,New Jersey Devils,1,1,0.3894827421575274,0.6105172578424727
2019-12-21,Edmonton Oilers,Montreal Canadiens,1,0,0.5066977438215217,0.49330225617847834
2019-12-21,Colorado Avalanche,Chicago Blackhawks,0,1,0.30061926018112484,0.6993807398188754
2019-12-21,Vancouver Canucks,Pittsburgh Penguins,1,0,0.5597887083415144,0.44021129165848544
2019-12-21,San Jose Sharks,St Louis Blues,0,0,0.5061469114116741,0.49385308858832583
2019-12-22,New York Rangers,Anaheim Ducks,1,1,0.4971028904416749,0.5028971095583251
2019-12-22,Detroit Red Wings,Arizona Coyotes,0,0,0.5408581483873826,0.4591418516126173
2019-12-22,Dallas Stars,Calgary Flames,0,1,0.40993852474151166,0.5900614752584884
2019-12-22,San Jose Sharks,Vegas Golden Knights,0,0,0.5460996823560825,0.45390031764391736
2019-12-23,Toronto Maple Leafs,Carolina Hurricanes,1,0,0.5147618038329469,0.4852381961670533
2019-12-23,Minnesota Wild,Calgary Flames,1,1,0.44392009449110026,0.5560799055088999
2019-12-23,Boston Bruins,Washington Capitals,1,1,0.49187374558010355,0.5081262544198965
2019-12-23,Tampa Bay Lightning,Florida Panthers,1,1,0.4339666768971963,0.566033323102804
2019-12-23,New York Islanders,Columbus Blue Jackets,0,1,0.46631154087891397,0.5336884591210862
2019-12-23,Philadelphia Flyers,New York Rangers,1,1,0.34202075560516826,0.6579792443948317
2019-12-23,Ottawa Senators,Buffalo Sabres,1,1,0.48125685155196923,0.5187431484480307
2019-12-23,Nashville Predators,Arizona Coyotes,1,1,0.41358927840039494,0.586410721599605
2019-12-23,Winnipeg Jets,Montreal Canadiens,0,1,0.49101637877683507,0.5089836212231649
2019-12-23,Chicago Blackhawks,New Jersey Devils,0,1,0.4472766688511877,0.5527233311488121
2019-12-23,Vancouver Canucks,Edmonton Oilers,1,1,0.43508116886758325,0.5649188311324164
2019-12-23,Vegas Golden Knights,Colorado Avalanche,0,1,0.46918437206418656,0.5308156279358135
2019-12-23,Los Angeles Kings,St Louis Blues,0,1,0.46431950130631994,0.5356804986936801
2019-12-27,Buffalo Sabres,Boston Bruins,0,0,0.5411004246192304,0.4588995753807698
2019-12-27,New Jersey Devils,Toronto Maple Leafs,0,0,0.5653470637415051,0.4346529362584943
2019-12-27,New York Rangers,Carolina Hurricanes,1,0,0.5352841977564035,0.4647158022435964
2019-12-27,Washington Capitals,Columbus Blue Jackets,1,1,0.39459915841223414,0.6054008415877657
2019-12-27,Nashville Predators,Pittsburgh Penguins,0,1,0.4607733459225435,0.5392266540774562
2019-12-27,Winnipeg Jets,St Louis Blues,0,1,0.4830058735526198,0.5169941264473803
2019-12-27,Colorado Avalanche,Minnesota Wild,0,1,0.3990988274245415,0.6009011725754585
2019-12-27,Chicago Blackhawks,New York Islanders,1,0,0.5423462026511091,0.4576537973488906
2019-12-27,Edmonton Oilers,Calgary Flames,0,1,0.45694372539974903,0.5430562746002509
2019-12-27,Anaheim Ducks,Vegas Golden Knights,1,0,0.5210519314180195,0.4789480685819806
2019-12-27,San Jose Sharks,Los Angeles Kings,0,0,0.5031234281401429,0.49687657185985723
2019-12-28,Toronto Maple Leafs,New York Rangers,0,1,0.34598060492109867,0.6540193950789012
2019-12-28,Tampa Bay Lightning,Montreal Canadiens,1,1,0.4551641758833361,0.5448358241166639
2019-12-28,Florida Panthers,Detroit Red Wings,1,1,0.2704403801874134,0.7295596198125867
2019-12-28,Pittsburgh Penguins,Nashville Predators,1,1,0.43754378003247285,0.5624562199675273
2019-12-28,Carolina Hurricanes,Washington Capitals,1,1,0.4742865020280482,0.5257134979719519
2019-12-28,Dallas Stars,Colorado Avalanche,1,1,0.4737525512393555,0.5262474487606446
2019-12-28,Vancouver Canucks,Los Angeles Kings,1,1,0.49077324555399837,0.5092267544460017
2019-12-28,Vegas Golden Knights,Arizona Coyotes,1,1,0.4353772052673035,0.5646227947326966
2019-12-28,San Jose Sharks,Philadelphia Flyers,1,0,0.5528028749505645,0.44719712504943554
2019-12-29,St Louis Blues,Winnipeg Jets,1,1,0.4273875834565714,0.5726124165434289
2019-12-29,Ottawa Senators,New Jersey Devils,0,1,0.4412756786588378,0.558724321341162
2019-12-29,Columbus Blue Jackets,Chicago Blackhawks,0,1,0.3965946396751948,0.6034053603248054
2019-12-29,Minnesota Wild,New York Islanders,0,1,0.44603683390340043,0.5539631660965991
2019-12-29,Boston Bruins,Buffalo Sabres,1,1,0.33152035829238147,0.6684796417076185
2019-12-29,Tampa Bay Lightning,Detroit Red Wings,1,1,0.274683717902039,0.7253162820979611
2019-12-29,Florida Panthers,Montreal Canadiens,1,1,0.4877580519108007,0.5122419480891994
2019-12-29,Arizona Coyotes,Dallas Stars,0,1,0.46795130681104385,0.5320486931889561
2019-12-29,Anaheim Ducks,Philadelphia Flyers,0,0,0.5307796294368589,0.4692203705631412
2019-12-29,Calgary Flames,Vancouver Canucks,0,1,0.4657385874046737,0.5342614125953262
2019-12-30,Pittsburgh Penguins,Ottawa Senators,1,1,0.302644765097326,0.6973552349026743
2019-12-31,New Jersey Devils,Boston Bruins,1,0,0.5368111410103344,0.4631888589896656
2019-12-31,Washington Capitals,New York Islanders,0,1,0.3867920588325444,0.6132079411674557
2019-12-31,Vegas Golden Knights,Anaheim Ducks,1,1,0.400943121434773,0.5990568785652267
2019-12-31,Minnesota Wild,Toronto Maple Leafs,0,1,0.4791554269954034,0.5208445730045963
2019-12-31,Buffalo Sabres,Tampa Bay Lightning,0,0,0.5415134934547273,0.4584865065452726
2019-12-31,Carolina Hurricanes,Montreal Canadiens,1,1,0.4051017216111835,0.5948982783888161
2019-12-31,Columbus Blue Jackets,Florida Panthers,1,1,0.44786260398999517,0.552137396010005
2019-12-31,Detroit Red Wings,San Jose Sharks,1,0,0.548582533081205,0.45141746691879486
2019-12-31,Colorado Avalanche,Winnipeg Jets,0,1,0.4078217086578559,0.5921782913421443
2019-12-31,Calgary Flames,Chicago Blackhawks,0,1,0.42403896836816835,0.5759610316318315
2019-12-31,Edmonton Oilers,New York Rangers,1,1,0.42380240407245423,0.5761975959275459
2019-12-31,Arizona Coyotes,St Louis Blues,1,1,0.49350707703079705,0.5064929229692029
2019-12-31,Los Angeles Kings,Philadelphia Flyers,1,0,0.5014964542033373,0.4985035457966627
2020-01-01,Dallas Stars,Nashville Predators,1,1,0.4910747444911324,0.5089252555088677
2020-01-02,Boston Bruins,Columbus Blue Jackets,0,1,0.41603545276303255,0.5839645472369672
2020-01-02,Buffalo Sabres,Edmonton Oilers,1,1,0.44133487668455845,0.5586651233154414
2020-01-02,Montreal Canadiens,Tampa Bay Lightning,0,1,0.47707148053101023,0.5229285194689897
2020-01-02,New York Islanders,New Jersey Devils,0,1,0.41010564311556663,0.5898943568844331
2020-01-02,Pittsburgh Penguins,San Jose Sharks,0,1,0.29081275134736567,0.7091872486526345
2020-01-02,Ottawa Senators,Florida Panthers,0,0,0.5154759583259074,0.48452404167409263
2020-01-02,Winnipeg Jets,Toronto Maple Leafs,0,0,0.5148899749733796,0.4851100250266204
2020-01-02,Calgary Flames,New York Rangers,1,1,0.42421595147002766,0.5757840485299726
2020-01-02,Arizona Coyotes,Anaheim Ducks,1,1,0.40788234918680316,0.5921176508131968
2020-01-02,Colorado Avalanche,St Louis Blues,1,1,0.43469014807421263,0.5653098519257871
2020-01-02,Vancouver Canucks,Chicago Blackhawks,1,1,0.40471210884851516,0.595287891151485
2020-01-02,Vegas Golden Knights,Philadelphia Flyers,1,1,0.4471240329790889,0.5528759670209111
2020-01-03,Carolina Hurricanes,Washington Capitals,0,1,0.4523836005142345,0.5476163994857656
2020-01-03,Dallas Stars,Detroit Red Wings,1,1,0.30955701782601275,0.690442982173987
2020-01-04,Boston Bruins,Edmonton Oilers,0,1,0.3668712157926402,0.6331287842073597
2020-01-04,Columbus Blue Jackets,San Jose Sharks,0,1,0.405176617779656,0.5948233822203444
2020-01-04,Buffalo Sabres,Florida Panthers,1,1,0.4911124663486146,0.5088875336513853
2020-01-04,Minnesota Wild,Winnipeg Jets,1,1,0.44848114792276234,0.5515188520772375
2020-01-04,Vegas Golden Knights,St Louis Blues,1,1,0.44546845368326665,0.5545315463167335
2020-01-04,Toronto Maple Leafs,New York Islanders,1,1,0.43335161422122453,0.5666483857787751
2020-01-04,Montreal Canadiens,Pittsburgh Penguins,0,0,0.5285326996724201,0.4714673003275798
2020-01-04,Ottawa Senators,Tampa Bay Lightning,0,0,0.5618717453616042,0.4381282546383954
2020-01-04,New Jersey Devils,Colorado Avalanche,0,0,0.5508674426526513,0.4491325573473486
2020-01-04,Arizona Coyotes,Philadelphia Flyers,1,1,0.4907490665516299,0.5092509334483699
2020-01-04,Vancouver Canucks,New York Rangers,1,1,0.38522910516364894,0.614770894836351
2020-01-04,Los Angeles Kings,Nashville Predators,0,1,0.48985640527079855,0.5101435947292016
2020-01-05,Washington Capitals,San Jose Sharks,1,1,0.30635574404524624,0.6936442559547541
2020-01-05,Pittsburgh Penguins,Florida Panthers,0,1,0.39334023094470166,0.6066597690552983
2020-01-05,Carolina Hurricanes,Tampa Bay Lightning,0,1,0.4265463466903602,0.5734536533096396
2020-01-05,Minnesota Wild,Calgary Flames,0,1,0.43646737567314825,0.5635326243268516
2020-01-05,Chicago Blackhawks,Detroit Red Wings,1,1,0.3342190843974968,0.6657809156025032
2020-01-05,Anaheim Ducks,Nashville Predators,1,0,0.5571264699792596,0.4428735300207401
2020-01-06,Toronto Maple Leafs,Edmonton Oilers,0,1,0.4004715837189613,0.599528416281039
2020-01-06,Montreal Canadiens,Winnipeg Jets,0,1,0.44147271646028563,0.5585272835397147
2020-01-06,New York Islanders,Colorado Avalanche,1,0,0.5113412034384963,0.4886587965615036
2020-01-06,Los Angeles Kings,Columbus Blue Jackets,0,1,0.45369477969753164,0.546305220302468
2020-01-07,Tampa Bay Lightning,Vancouver Canucks,1,1,0.408360690081121,0.5916393099188791
2020-01-07,Florida Panthers,Arizona Coyotes,0,1,0.4359127922692548,0.5640872077307453
2020-01-07,New Jersey Devils,New York Islanders,0,1,0.48406730850872187,0.5159326914912782
2020-01-07,Washington Capitals,Ottawa Senators,1,1,0.29869575974353696,0.7013042402564631
2020-01-07,Carolina Hurricanes,Philadelphia Flyers,1,1,0.3967182697500959,0.6032817302499041
2020-01-07,New York Rangers,Colorado Avalanche,1,0,0.5467997517045696,0.45320024829543015
2020-01-07,Detroit Red Wings,Montreal Canadiens,1,0,0.5622210342808187,0.43777896571918096
2020-01-07,St Louis Blues,San Jose Sharks,1,1,0.3911661025932724,0.6088338974067274
2020-01-07,Nashville Predators,Boston Bruins,0,1,0.4655747806073403,0.5344252193926597
2020-01-07,Chicago Blackhawks,Calgary Flames,0,1,0.48000905262086935,0.5199909473791305
2020-01-07,Vegas Golden Knights,Pittsburgh Penguins,0,0,0.5036596375862207,0.4963403624137793
2020-01-07,Anaheim Ducks,Columbus Blue Jackets,0,0,0.5068016904320408,0.4931983095679591
2020-01-08,Toronto Maple Leafs,Winnipeg Jets,0,1,0.410203390446882,0.5897966095531182
2020-01-08,Philadelphia Flyers,Washington Capitals,1,0,0.5194547102582122,0.48054528974178773
2020-01-08,Los Angeles Kings,Dallas Stars,0,1,0.47429353866238705,0.525706461337613
2020-01-09,Boston Bruins,Winnipeg Jets,1,1,0.3708330620357938,0.6291669379642064
2020-01-09,Montreal Canadiens,Edmonton Oilers,0,1,0.4334533889293401,0.56654661107066
2020-01-09,Tampa Bay Lightning,Arizona Coyotes,1,1,0.414485999887144,0.5855140001128561
2020-01-09,Florida Panthers,Vancouver Canucks,1,1,0.42292583365998804,0.5770741663400117
2020-01-09,New York Rangers,New Jersey Devils,1,1,0.469794833024192,0.530205166975808
2020-01-09,St Louis Blues,Buffalo Sabres,1,1,0.4408923880604924,0.5591076119395075
2020-01-09,Chicago Blackhawks,Nashville Predators,0,0,0.5370653720664846,0.46293462793351564
2020-01-09,Calgary Flames,Minnesota Wild,1,1,0.4466788707187612,0.5533211292812387
2020-01-09,Vegas Golden Knights,Los Angeles Kings,0,1,0.40827057684245,0.5917294231575495
2020-01-09,Anaheim Ducks,Dallas Stars,0,0,0.5394552308176949,0.4605447691823049
2020-01-09,San Jose Sharks,Columbus Blue Jackets,1,0,0.5056917644873227,0.4943082355126772
2020-01-10,Detroit Red Wings,Ottawa Senators,1,0,0.5588913288287186,0.44110867117128133
2020-01-10,Carolina Hurricanes,Arizona Coyotes,1,1,0.40298951058572346,0.5970104894142765
2020-01-10,Colorado Avalanche,Pittsburgh Penguins,0,1,0.49094617315589467,0.5090538268441054
2020-01-11,Buffalo Sabres,Vancouver Canucks,0,1,0.4419718721020039,0.5580281278979963
2020-01-11,Ottawa Senators,Montreal Canadiens,0,0,0.5104624515813728,0.4895375484186271
2020-01-11,New York Islanders,Boston Bruins,0,0,0.5178601233176358,0.4821398766823642
2020-01-11,Philadelphia Flyers,Tampa Bay Lightning,0,0,0.5011143809888705,0.4988856190111295
2020-01-11,Washington Capitals,New Jersey Devils,0,1,0.3129115324115146,0.6870884675884855
2020-01-11,Carolina Hurricanes,Los Angeles Kings,1,1,0.3162518226628568,0.6837481773371431
2020-01-11,St Louis Blues,New York Rangers,1,1,0.3795307175342013,0.6204692824657985
2020-01-11,Chicago Blackhawks,Anaheim Ducks,1,1,0.4607664213291918,0.539233578670808
2020-01-11,Calgary Flames,Edmonton Oilers,1,1,0.4442752860724957,0.555724713927504
2020-01-11,Vegas Golden Knights,Columbus Blue Jackets,0,1,0.41901986926317925,0.5809801307368206
2020-01-11,San Jose Sharks,Dallas Stars,1,0,0.5121097160892485,0.4878902839107513
2020-01-12,Winnipeg Jets,Nashville Predators,0,0,0.5049834592491085,0.4950165407508914
2020-01-12,Minnesota Wild,Vancouver Canucks,0,1,0.4327897182742372,0.5672102817257628
2020-01-12,Detroit Red Wings,Buffalo Sabres,0,0,0.568608830743856,0.43139116925614346
2020-01-12,Arizona Coyotes,Pittsburgh Penguins,0,0,0.5491231388198162,0.4508768611801837
2020-01-12,Florida Panthers,Toronto Maple Leafs,1,1,0.46908160047862923,0.5309183995213707
2020-01-12,New Jersey Devils,Tampa Bay Lightning,1,0,0.5721127286365303,0.42788727136346927
2020-01-13,Montreal Canadiens,Calgary Flames,1,1,0.44043182444432344,0.5595681755556764
2020-01-13,New York Rangers,New York Islanders,1,0,0.5240016770881654,0.4759983229118347
2020-01-13,Philadelphia Flyers,Boston Bruins,1,1,0.47908887047537885,0.5209111295246213
2020-01-13,Washington Capitals,Carolina Hurricanes,1,1,0.4603840091408441,0.5396159908591558
2020-01-13,St Louis Blues,Anaheim Ducks,1,1,0.3614380244238373,0.6385619755761632
2020-01-14,Buffalo Sabres,Vegas Golden Knights,1,0,0.5089452399563458,0.4910547600436542
2020-01-14,Toronto Maple Leafs,New Jersey Devils,1,1,0.36248635233812254,0.6375136476618777
2020-01-14,Tampa Bay Lightning,Los Angeles Kings,1,1,0.3757848217680219,0.6242151782319777
2020-01-14,New York Islanders,Detroit Red Wings,1,1,0.32958809014394147,0.6704119098560587
2020-01-14,Pittsburgh Penguins,Minnesota Wild,1,1,0.3418673185898577,0.6581326814101423
2020-01-14,Columbus Blue Jackets,Boston Bruins,1,0,0.521276521836179,0.47872347816382094
2020-01-14,Ottawa Senators,Chicago Blackhawks,0,1,0.45980906391756465,0.5401909360824353
2020-01-14,Winnipeg Jets,Vancouver Canucks,1,1,0.4715276264986937,0.5284723735013062
2020-01-14,Colorado Avalanche,Dallas Stars,0,1,0.434225278380763,0.5657747216192368
2020-01-14,Edmonton Oilers,Nashville Predators,1,1,0.48605243934870423,0.5139475606512958
2020-01-14,Arizona Coyotes,San Jose Sharks,1,1,0.42781070373758373,0.5721892962624164
2020-01-15,Montreal Canadiens,Chicago Blackhawks,0,1,0.4085282451377556,0.5914717548622443
2020-01-15,St Louis Blues,Philadelphia Flyers,0,1,0.4645563887572919,0.535443611242708
2020-01-16,Boston Bruins,Pittsburgh Penguins,1,1,0.48682416105457194,0.5131758389454281
2020-01-16,Toronto Maple Leafs,Calgary Flames,0,1,0.4019335231112234,0.5980664768887769
2020-01-16,Florida Panthers,Los Angeles Kings,1,1,0.45219125261392995,0.5478087473860701
2020-01-16,New York Islanders,New York Rangers,0,1,0.39961333617427586,0.6003866638257238
2020-01-16,Philadelphia Flyers,Montreal Canadiens,0,1,0.4589872856540812,0.5410127143459188
2020-01-16,Washington Capitals,New Jersey Devils,1,1,0.30308043979856847,0.6969195602014316
2020-01-16,Columbus Blue Jackets,Carolina Hurricanes,1,0,0.5248171562344214,0.47518284376557873
2020-01-16,Ottawa Senators,Vegas Golden Knights,0,0,0.5355436320455688,0.4644563679544312
2020-01-16,Nashville Predators,Anaheim Ducks,0,1,0.3817631443438785,0.6182368556561216
2020-01-16,Minnesota Wild,Tampa Bay Lightning,1,0,0.5458551486073742,0.4541448513926259
2020-01-16,Dallas Stars,Buffalo Sabres,0,1,0.4283193629665717,0.5716806370334285
2020-01-16,Colorado Avalanche,San Jose Sharks,1,1,0.351802215595368,0.6481977844046318
2020-01-16,Vancouver Canucks,Arizona Coyotes,1,1,0.4509917469222945,0.5490082530777054
2020-01-17,Detroit Red Wings,Pittsburgh Penguins,0,0,0.5585172291621949,0.4414827708378046
2020-01-17,Carolina Hurricanes,Anaheim Ducks,0,1,0.3116555577304633,0.6883444422695368
2020-01-17,Winnipeg Jets,Tampa Bay Lightning,0,0,0.5460623748736593,0.45393762512634045
2020-01-18,New York Islanders,Washington Capitals,0,0,0.5307924615028764,0.4692075384971239
2020-01-18,Colorado Avalanche,St Louis Blues,1,1,0.4210280626077757,0.578971937392224
2020-01-18,Edmonton Oilers,Arizona Coyotes,1,1,0.4535269635695511,0.546473036430449
2020-01-18,Ottawa Senators,Calgary Flames,1,1,0.49820500330413,0.5017949966958701
2020-01-18,Toronto Maple Leafs,Chicago Blackhawks,0,1,0.39701442219838706,0.6029855778016131
2020-01-18,Montreal Canadiens,Vegas Golden Knights,1,1,0.4659917725089493,0.5340082274910506
2020-01-18,Detroit Red Wings,Florida Panthers,0,0,0.5465468487524011,0.4534531512475987
2020-01-18,Philadelphia Flyers,Los Angeles Kings,1,1,0.44869738253179814,0.5513026174682017
2020-01-18,Columbus Blue Jackets,New Jersey Devils,1,1,0.3929147846164988,0.6070852153835015
2020-01-18,Nashville Predators,Buffalo Sabres,1,1,0.4152970030159036,0.5847029969840961
2020-01-18,Minnesota Wild,Dallas Stars,1,1,0.4733681668115364,0.5266318331884635
2020-01-18,Vancouver Canucks,San Jose Sharks,1,1,0.4090517312309239,0.5909482687690759
2020-01-19,Pittsburgh Penguins,Boston Bruins,1,1,0.43197596970265933,0.5680240302973406
2020-01-19,Carolina Hurricanes,New York Islanders,1,1,0.3473273369290636,0.6526726630709364
2020-01-19,New York Rangers,Columbus Blue Jackets,0,0,0.5071261220058302,0.4928738779941698
2020-01-19,Chicago Blackhawks,Winnipeg Jets,1,1,0.46389445533323,0.53610554466677
2020-01-20,Colorado Avalanche,Detroit Red Wings,1,1,0.2875131615957713,0.7124868384042287
2020-01-20,Minnesota Wild,Florida Panthers,0,1,0.47533919137941555,0.5246608086205843
2020-01-21,Boston Bruins,Vegas Golden Knights,1,1,0.46699435845375653,0.5330056415462436
2020-01-21,New York Rangers,New York Islanders,0,0,0.5048564278708819,0.4951435721291182
2020-01-21,Carolina Hurricanes,Winnipeg Jets,1,1,0.38962879727366856,0.6103712027263314
2020-01-21,Philadelphia Flyers,Pittsburgh Penguins,1,0,0.5115781798154876,0.4884218201845126
2020-01-21,Chicago Blackhawks,Florida Panthers,0,0,0.5270094838559926,0.4729905161440076
2020-01-22,Columbus Blue Jackets,Winnipeg Jets,1,1,0.4272035483643829,0.5727964516356174
2020-01-22,Minnesota Wild,Detroit Red Wings,1,1,0.29899484286597866,0.7010051571340215
2020-01-27,Montreal Canadiens,Washington Capitals,0,0,0.5187996594734446,0.4812003405265553
2020-01-27,Ottawa Senators,New Jersey Devils,0,1,0.45825580646272507,0.5417441935372747
2020-01-27,Nashville Predators,Toronto Maple Leafs,0,1,0.45324381059551716,0.5467561894044827
2020-01-27,Dallas Stars,Tampa Bay Lightning,1,0,0.513136123139339,0.4868638768606611
2020-01-27,Vancouver Canucks,St Louis Blues,1,1,0.4756687787929746,0.5243312212070254
2020-01-27,San Jose Sharks,Anaheim Ducks,1,1,0.4511787590889169,0.5488212409110829
2020-01-28,Buffalo Sabres,Ottawa Senators,0,1,0.40788703033013485,0.5921129696698647
2020-01-28,Calgary Flames,St Louis Blues,0,0,0.510062027887495,0.4899379721125049
2020-01-29,Washington Capitals,Nashville Predators,0,1,0.41877349684749465,0.5812265031525056
2020-01-29,Dallas Stars,Toronto Maple Leafs,0,1,0.4979520738768559,0.5020479261231441
2020-01-29,Edmonton Oilers,Calgary Flames,0,1,0.4527389394354256,0.5472610605645742
2020-01-29,Anaheim Ducks,Arizona Coyotes,1,1,0.4932793363430023,0.5067206636569976
2020-01-29,Los Angeles Kings,Tampa Bay Lightning,0,0,0.5076278249667587,0.49237217503324116
2020-01-29,San Jose Sharks,Vancouver Canucks,0,0,0.5149987032546323,0.48500129674536774
2020-01-30,Buffalo Sabres,Montreal Canadiens,0,1,0.4931600307978364,0.5068399692021637
2020-01-30,New Jersey Devils,Nashville Predators,0,0,0.5527089965565583,0.4472910034434418
2020-01-30,Arizona Coyotes,Los Angeles Kings,0,1,0.4574098572394307,0.5425901427605692
2020-01-31,New York Rangers,Detroit Red Wings,1,1,0.3745896225364935,0.6254103774635069
2020-01-31,Pittsburgh Penguins,Philadelphia Flyers,1,1,0.4063854960965884,0.5936145039034115
2020-01-31,Ottawa Senators,Washington Capitals,0,0,0.5642837442768368,0.43571625572316275
2020-01-31,Carolina Hurricanes,Vegas Golden Knights,0,1,0.4033499363421988,0.5966500636578009
2020-01-31,Winnipeg Jets,Boston Bruins,0,0,0.5493316850857942,0.45066831491420567
2020-01-31,Edmonton Oilers,St Louis Blues,1,1,0.47594537919273167,0.5240546208072683
2020-01-31,Anaheim Ducks,Tampa Bay Lightning,0,0,0.5859303123207275,0.41406968767927205
2020-02-01,Buffalo Sabres,Columbus Blue Jackets,1,1,0.49493996390565054,0.5050600360943494
2020-02-01,New York Islanders,Vancouver Canucks,0,1,0.4769317568823987,0.5230682431176014
2020-02-01,Montreal Canadiens,Florida Panthers,1,1,0.4663804036102604,0.5336195963897394
2020-02-01,Toronto Maple Leafs,Ottawa Senators,1,1,0.36798385798198396,0.6320161420180163
2020-02-01,Detroit Red Wings,New York Rangers,0,0,0.5364976199888958,0.46350238001110394
2020-02-01,New Jersey Devils,Dallas Stars,0,0,0.5115439169268813,0.4884560830731185
2020-02-01,Philadelphia Flyers,Colorado Avalanche,1,1,0.4732770796239313,0.5267229203760685
2020-02-01,Winnipeg Jets,St Louis Blues,1,0,0.5144349814334963,0.48556501856650375
2020-02-01,Nashville Predators,Vegas Golden Knights,0,1,0.44935940806089425,0.5506405919391054
2020-02-01,Minnesota Wild,Boston Bruins,0,1,0.49271403397866126,0.5072859660213387
2020-02-01,Arizona Coyotes,Chicago Blackhawks,0,1,0.4375376264316648,0.562462373568335
2020-02-01,Calgary Flames,Edmonton Oilers,0,1,0.4493777817354704,0.5506222182645294
2020-02-01,Los Angeles Kings,Anaheim Ducks,0,1,0.41798345532580927,0.5820165446741907
2020-02-01,San Jose Sharks,Tampa Bay Lightning,0,0,0.5774406789012222,0.4225593210987772
2020-02-02,Washington Capitals,Pittsburgh Penguins,0,1,0.4284415826659246,0.5715584173340749
2020-02-02,Montreal Canadiens,Columbus Blue Jackets,0,1,0.44940229625945255,0.5505977037405472
2020-02-02,Carolina Hurricanes,Vancouver Canucks,1,1,0.411578503079668,0.588421496920332
2020-02-03,Toronto Maple Leafs,Florida Panthers,0,1,0.42344582002833564,0.5765541799716644
2020-02-03,New York Rangers,Dallas Stars,0,0,0.5270354398549277,0.4729645601450722
2020-02-03,Detroit Red Wings,Philadelphia Flyers,0,0,0.5478112852756285,0.45218871472437133
2020-02-04,Boston Bruins,Vancouver Canucks,1,1,0.393767308946982,0.6062326910530178
2020-02-04,Buffalo Sabres,Colorado Avalanche,0,0,0.5536289466768334,0.44637105332316634
2020-02-04,Tampa Bay Lightning,Vegas Golden Knights,1,1,0.43956645820823514,0.5604335417917647
2020-02-04,New Jersey Devils,Montreal Canadiens,0,0,0.5481998024445,0.45180019755550005
2020-02-04,New York Islanders,Dallas Stars,1,1,0.49747918073027386,0.5025208192697262
2020-02-04,Washington Capitals,Los Angeles Kings,1,1,0.40386045643457946,0.5961395435654205
2020-02-04,Columbus Blue Jackets,Florida Panthers,1,1,0.4705072351916423,0.5294927648083577
