game_date,home_team,away_team,winner,predicted_winner,confidence_0,confidence_1
2020-02-04,Ottawa Senators,Anaheim Ducks,0,1,0.46314127834128005,0.5368587216587198
2020-02-04,St Louis Blues,Carolina Hurricanes,1,0,0.5020499115173152,0.49795008848268496
2020-02-04,Minnesota Wild,Chicago Blackhawks,1,1,0.43009882904617003,0.5699011709538297
2020-02-04,Winnipeg Jets,Nashville Predators,0,0,0.504444647756252,0.49555535224374814
2020-02-04,Calgary Flames,San Jose Sharks,0,1,0.4136462950963611,0.5863537049036388
2020-02-04,Arizona Coyotes,Edmonton Oilers,1,1,0.473892358140682,0.5261076418593179
2020-02-05,New York Rangers,Toronto Maple Leafs,1,0,0.5198223895921854,0.4801776104078145
2020-02-05,Chicago Blackhawks,Boston Bruins,0,0,0.5581131593396944,0.4418868406603053
2020-02-06,Buffalo Sabres,Detroit Red Wings,0,1,0.2831892106034085,0.7168107893965914
2020-02-06,Montreal Canadiens,Anaheim Ducks,1,1,0.40296512584059524,0.597034874159405
2020-02-06,Tampa Bay Lightning,Pittsburgh Penguins,1,1,0.4529187559288374,0.5470812440711625
2020-02-06,Florida Panthers,Vegas Golden Knights,0,1,0.48977828025590897,0.5102217197440909
2020-02-06,New York Islanders,Los Angeles Kings,1,1,0.422328100228809,0.577671899771191
2020-02-06,Philadelphia Flyers,New Jersey Devils,0,1,0.3169612038590559,0.6830387961409443
2020-02-06,Ottawa Senators,Colorado Avalanche,0,0,0.560892161555063,0.4391078384449368
2020-02-06,St Louis Blues,Winnipeg Jets,0,1,0.4110812712978233,0.5889187287021768
2020-02-06,Minnesota Wild,Vancouver Canucks,1,1,0.4465645820328057,0.5534354179671944
2020-02-06,Calgary Flames,Nashville Predators,0,0,0.5015582760964266,0.4984417239035735
2020-02-06,Arizona Coyotes,Carolina Hurricanes,0,0,0.5220192450027068,0.47798075499729326
2020-02-06,Edmonton Oilers,San Jose Sharks,0,1,0.4222241210425469,0.5777758789574533
2020-02-07,Toronto Maple Leafs,Anaheim Ducks,1,1,0.3841018597865733,0.6158981402134266
2020-02-07,New York Rangers,Buffalo Sabres,0,1,0.45954624074732303,0.540453759252677
2020-02-07,Columbus Blue Jackets,Detroit Red Wings,1,1,0.27368031109740987,0.7263196889025901
2020-02-07,Dallas Stars,Minnesota Wild,0,1,0.4505919676718394,0.5494080323281606
2020-02-08,Winnipeg Jets,Ottawa Senators,1,1,0.42028540467800946,0.5797145953219904
2020-02-08,Boston Bruins,Arizona Coyotes,1,1,0.3649678044590677,0.6350321955409327
2020-02-08,Montreal Canadiens,Toronto Maple Leafs,1,1,0.4554191034022353,0.5445808965977648
2020-02-08,Tampa Bay Lightning,New York Islanders,1,1,0.4076976359171176,0.5923023640828826
2020-02-08,Florida Panthers,Pittsburgh Penguins,0,0,0.5183899363180213,0.4816100636819788
2020-02-08,New Jersey Devils,Los Angeles Kings,1,1,0.4760575567758239,0.5239424432241759
2020-02-08,Washington Capitals,Philadelphia Flyers,0,1,0.44166693918690003,0.5583330608130999
2020-02-08,Columbus Blue Jackets,Colorado Avalanche,0,1,0.4815794511994739,0.5184205488005261
2020-02-08,Edmonton Oilers,Nashville Predators,1,1,0.4738037280762388,0.5261962719237612
2020-02-08,St Louis Blues,Dallas Stars,0,1,0.43799558063577854,0.5620044193642214
2020-02-08,Vancouver Canucks,Calgary Flames,0,1,0.45243387906840815,0.547566120931592
2020-02-08,Vegas Golden Knights,Carolina Hurricanes,0,1,0.46957859856112943,0.5304214014388704
2020-02-09,Detroit Red Wings,Boston Bruins,1,0,0.5219102459106002,0.4780897540893994
2020-02-09,Buffalo Sabres,Anaheim Ducks,0,1,0.44421533543933056,0.5557846645606691
2020-02-09,New York Rangers,Los Angeles Kings,1,1,0.46898226006134874,0.5310177399386513
2020-02-09,Winnipeg Jets,Chicago Blackhawks,1,1,0.4402880503783869,0.5597119496216124
2020-02-09,Minnesota Wild,Colorado Avalanche,0,0,0.5075037416084742,0.4924962583915258
2020-02-10,Montreal Canadiens,Arizona Coyotes,0,1,0.4252980900295634,0.5747019099704367
2020-02-10,Philadelphia Flyers,Florida Panthers,1,1,0.41807781391319726,0.5819221860868027
2020-02-10,Washington Capitals,New York Islanders,0,1,0.37829235341902395,0.6217076465809758
2020-02-10,Columbus Blue Jackets,Tampa Bay Lightning,0,0,0.515534888426134,0.4844651115738659
2020-02-10,Vancouver Canucks,Nashville Predators,1,1,0.4949370182349136,0.5050629817650865
2020-02-10,San Jose Sharks,Calgary Flames,0,1,0.4861027699753122,0.5138972300246877
2020-02-11,Buffalo Sabres,Detroit Red Wings,1,1,0.29050572171286787,0.7094942782871322
2020-02-11,Toronto Maple Leafs,Arizona Coyotes,1,1,0.41873506355320617,0.5812649364467942
2020-02-11,New Jersey Devils,Florida Panthers,0,0,0.5428605178043306,0.4571394821956689
2020-02-11,New York Islanders,Philadelphia Flyers,1,1,0.47991234939439714,0.5200876506056028
2020-02-11,Pittsburgh Penguins,Tampa Bay Lightning,0,1,0.4574114200892686,0.5425885799107312
2020-02-11,Minnesota Wild,Vegas Golden Knights,1,1,0.490586136895368,0.5094138631046319
2020-02-11,Winnipeg Jets,New York Rangers,0,1,0.435478789686446,0.564521210313554
2020-02-11,Dallas Stars,Carolina Hurricanes,1,1,0.4975790410382665,0.5024209589617336
2020-02-11,Colorado Avalanche,Ottawa Senators,1,1,0.30884251778225175,0.6911574822177483
2020-02-11,Edmonton Oilers,Chicago Blackhawks,1,1,0.42196654754755175,0.5780334524524483
2020-02-12,Boston Bruins,Montreal Canadiens,1,1,0.4275133857159301,0.5724866142840701
2020-02-12,Los Angeles Kings,Calgary Flames,1,1,0.47430894558123327,0.5256910544187668
2020-02-12,Vancouver Canucks,Chicago Blackhawks,1,1,0.42599094151739875,0.5740090584826011
2020-02-13,Buffalo Sabres,Columbus Blue Jackets,1,1,0.49057869336169696,0.5094213066383029
2020-02-13,Toronto Maple Leafs,Dallas Stars,0,1,0.42867980218441387,0.5713201978155855
2020-02-13,Tampa Bay Lightning,Edmonton Oilers,1,1,0.38868501072894723,0.6113149892710529
2020-02-13,Florida Panthers,Philadelphia Flyers,0,1,0.4808118950639586,0.5191881049360413
2020-02-13,New Jersey Devils,Detroit Red Wings,1,1,0.3452521042208755,0.6547478957791245
2020-02-13,Ottawa Senators,Arizona Coyotes,1,0,0.5145347348935204,0.4854652651064797
2020-02-13,Nashville Predators,New York Islanders,1,1,0.4449914852166835,0.555008514783316
2020-02-13,Minnesota Wild,New York Rangers,0,1,0.4144521753786369,0.5855478246213629
2020-02-13,Colorado Avalanche,Washington Capitals,0,1,0.4710276525780901,0.5289723474219097
2020-02-13,Vegas Golden Knights,St Louis Blues,1,1,0.4433142152474113,0.5566857847525889
2020-02-13,Anaheim Ducks,Calgary Flames,0,1,0.49563973469086503,0.504360265309135
2020-02-14,Pittsburgh Penguins,Montreal Canadiens,1,1,0.4366308612126016,0.5633691387873985
2020-02-14,Columbus Blue Jackets,New York Rangers,0,1,0.4076733998091022,0.5923266001908977
2020-02-14,Winnipeg Jets,San Jose Sharks,0,1,0.44858785943062074,0.5514121405693792
2020-02-14,Carolina Hurricanes,New Jersey Devils,1,1,0.33951938528450465,0.6604806147154952
2020-02-15,Boston Bruins,Detroit Red Wings,1,1,0.27674153863777273,0.7232584613622276
2020-02-15,St Louis Blues,Nashville Predators,0,1,0.4768838805902655,0.5231161194097346
2020-02-15,Tampa Bay Lightning,Philadelphia Flyers,1,1,0.434513681855352,0.565486318144648
2020-02-15,Florida Panthers,Edmonton Oilers,0,1,0.4275322559403291,0.5724677440596705
2020-02-15,Minnesota Wild,San Jose Sharks,0,1,0.4139161924547431,0.5860838075452571
2020-02-15,Montreal Canadiens,Dallas Stars,0,1,0.46289923575648334,0.5371007642435163
2020-02-15,Ottawa Senators,Toronto Maple Leafs,0,0,0.5540313863339027,0.445968613666097
2020-02-15,Colorado Avalanche,Los Angeles Kings,0,1,0.3971617559894428,0.6028382440105567
2020-02-15,Calgary Flames,Chicago Blackhawks,0,1,0.42588525018956036,0.5741147498104395
2020-02-15,Arizona Coyotes,Washington Capitals,1,0,0.5631391382734936,0.436860861726506
2020-02-15,Vegas Golden Knights,New York Islanders,1,1,0.39879479729423994,0.6012052027057602
2020-02-16,Pittsburgh Penguins,Detroit Red Wings,1,1,0.2730793312097125,0.7269206687902876
2020-02-16,New York Rangers,Boston Bruins,0,0,0.5538234211371497,0.44617657886285
2020-02-16,Carolina Hurricanes,Edmonton Oilers,0,1,0.3893866209656599,0.6106133790343399
2020-02-16,Vancouver Canucks,Anaheim Ducks,0,1,0.4498792316776211,0.5501207683223789
2020-02-16,Ottawa Senators,Dallas Stars,1,0,0.5324161965288993,0.4675838034711008
2020-02-16,New Jersey Devils,Columbus Blue Jackets,1,0,0.5208493109829144,0.4791506890170857
2020-02-16,Nashville Predators,St Louis Blues,1,1,0.4386463949396408,0.5613536050603593
2020-02-16,Buffalo Sabres,Toronto Maple Leafs,1,0,0.5289132868403797,0.4710867131596204
2020-02-16,Winnipeg Jets,Chicago Blackhawks,1,1,0.4369666142641952,0.5630333857358042
2020-02-17,Calgary Flames,Anaheim Ducks,1,1,0.41487559472963403,0.5851244052703656
2020-02-17,Arizona Coyotes,New York Islanders,1,1,0.4628270369888858,0.5371729630111142
2020-02-17,San Jose Sharks,Florida Panthers,0,0,0.5043701836949837,0.4956298163050163
2020-02-17,Vegas Golden Knights,Washington Capitals,1,1,0.4698868170555779,0.5301131829444222
2020-02-17,Colorado Avalanche,Tampa Bay Lightning,0,1,0.481196229266678,0.518803770733322
2020-02-18,Philadelphia Flyers,Columbus Blue Jackets,1,1,0.41831826402630984,0.5816817359736899
2020-02-18,Pittsburgh Penguins,Toronto Maple Leafs,1,1,0.4246666082878081,0.5753333917121918
2020-02-18,Ottawa Senators,Buffalo Sabres,1,1,0.4987481813107061,0.5012518186892938
2020-02-18,Detroit Red Wings,Montreal Canadiens,1,0,0.5689604842640941,0.4310395157359054
2020-02-18,St Louis Blues,New Jersey Devils,1,1,0.373092008698896,0.6269079913011039
2020-02-18,Nashville Predators,Carolina Hurricanes,0,1,0.4824896103338058,0.5175103896661941
2020-02-18,Winnipeg Jets,Los Angeles Kings,1,1,0.4744327528102357,0.5255672471897643
2020-02-19,Chicago Blackhawks,New York Rangers,0,1,0.45197456805726216,0.5480254319427375
2020-02-19,Dallas Stars,Arizona Coyotes,1,1,0.41847134253759155,0.5815286574624083
2020-02-19,Edmonton Oilers,Boston Bruins,0,0,0.5328015346959674,0.4671984653040328
2020-02-19,Colorado Avalanche,New York Islanders,1,1,0.40397310034586015,0.59602689965414
2020-02-19,Anaheim Ducks,Florida Panthers,0,0,0.5221597547905511,0.4778402452094488
2020-02-19,Vancouver Canucks,Minnesota Wild,0,1,0.48411539242230756,0.5158846075776926
2020-02-20,Toronto Maple Leafs,Pittsburgh Penguins,1,1,0.49795579526376027,0.5020442047362398
2020-02-20,New Jersey Devils,San Jose Sharks,1,1,0.46385983871072695,0.5361401612892731
2020-02-20,Washington Capitals,Montreal Canadiens,0,1,0.42568745566573163,0.5743125443342687
2020-02-20,Columbus Blue Jackets,Philadelphia Flyers,0,1,0.4888287053379243,0.5111712946620757
2020-02-20,Ottawa Senators,Winnipeg Jets,0,1,0.49952332609109673,0.5004766739089032
2020-02-20,St Louis Blues,Arizona Coyotes,1,1,0.4164569963140805,0.5835430036859193
2020-02-20,Vegas Golden Knights,Tampa Bay Lightning,1,0,0.5048255568677964,0.49517444313220366
2020-02-20,Los Angeles Kings,Florida Panthers,1,1,0.49872804997027076,0.5012719500297292
2020-02-21,Carolina Hurricanes,New York Rangers,0,1,0.34695645916440243,0.6530435408355973
2020-02-21,New York Islanders,Detroit Red Wings,1,1,0.27867340654750283,0.7213265934524971
2020-02-21,Chicago Blackhawks,Nashville Predators,1,0,0.5185052508362851,0.48149474916371493
2020-02-21,Dallas Stars,St Louis Blues,0,1,0.4604951541842522,0.5395048458157478
2020-02-21,Calgary Flames,Boston Bruins,0,0,0.5412327336258554,0.4587672663741445
2020-02-21,Edmonton Oilers,Minnesota Wild,0,1,0.4573695651551336,0.5426304348448665
2020-02-21,Anaheim Ducks,Colorado Avalanche,0,0,0.5687565702153388,0.4312434297846607
2020-02-22,New Jersey Devils,Washington Capitals,1,0,0.5898300488836238,0.4101699511163758
2020-02-22,Philadelphia Flyers,Winnipeg Jets,1,1,0.41225593478456596,0.587744065215434
2020-02-22,Pittsburgh Penguins,Buffalo Sabres,0,1,0.3523083810434714,0.6476916189565288
2020-02-22,Toronto Maple Leafs,Carolina Hurricanes,0,1,0.4695641988930771,0.5304358011069226
2020-02-22,Ottawa Senators,Montreal Canadiens,0,0,0.5091962847723531,0.4908037152276467
2020-02-22,New York Rangers,San Jose Sharks,1,1,0.45051845909329175,0.5494815409067083
2020-02-22,Nashville Predators,Columbus Blue Jackets,1,1,0.4408207226431794,0.5591792773568203
2020-02-22,Arizona Coyotes,Tampa Bay Lightning,1,0,0.5688006368930479,0.43119936310695145
2020-02-22,Vancouver Canucks,Boston Bruins,1,0,0.5530528489918428,0.446947151008157
2020-02-22,Vegas Golden Knights,Florida Panthers,1,1,0.42747769457965173,0.5725223054203483
2020-02-22,Los Angeles Kings,Colorado Avalanche,0,0,0.5226885484914833,0.4773114515085165
2020-02-23,Washington Capitals,Pittsburgh Penguins,1,1,0.4350374342087773,0.5649625657912223
2020-02-23,Buffalo Sabres,Winnipeg Jets,1,1,0.4478086565696129,0.552191343430387
2020-02-23,Dallas Stars,Chicago Blackhawks,1,1,0.40844596598888644,0.5915540340111136
2020-02-23,New York Islanders,San Jose Sharks,1,1,0.43855762503639134,0.5614423749636087
2020-02-23,Detroit Red Wings,Calgary Flames,0,0,0.5736463582542687,0.42635364174573087
2020-02-23,Minnesota Wild,St Louis Blues,0,1,0.47663066491722184,0.523369335082778
2020-02-23,Anaheim Ducks,Vegas Golden Knights,0,0,0.5625290415328609,0.43747095846713874
2020-02-23,Los Angeles Kings,Edmonton Oilers,0,1,0.4711610166084552,0.5288389833915448
2020-02-24,Columbus Blue Jackets,Ottawa Senators,1,1,0.37879178169045774,0.6212082183095422
2020-02-25,Boston Bruins,Calgary Flames,0,1,0.3621237635051931,0.6378762364948073
2020-02-25,Montreal Canadiens,Vancouver Canucks,0,1,0.44906765922555786,0.5509323407744424
2020-02-25,Tampa Bay Lightning,Toronto Maple Leafs,0,1,0.4268250946372685,0.5731749053627315
2020-02-25,New York Islanders,New York Rangers,0,1,0.4401215606778653,0.5598784393221347
2020-02-25,Philadelphia Flyers,San Jose Sharks,1,1,0.35556499902691524,0.6444350009730847
2020-02-25,Washington Capitals,Winnipeg Jets,1,1,0.39298152318735863,0.6070184768126413
2020-02-25,Carolina Hurricanes,Dallas Stars,0,1,0.4180601738826221,0.5819398261173773
2020-02-25,Detroit Red Wings,New Jersey Devils,0,0,0.5591057195980654,0.44089428040193435
2020-02-25,St Louis Blues,Chicago Blackhawks,1,1,0.4063401863647014,0.5936598136352988
2020-02-25,Nashville Predators,Ottawa Senators,1,1,0.3945003132462951,0.6054996867537051
2020-02-25,Minnesota Wild,Columbus Blue Jackets,1,1,0.4542935020955462,0.5457064979044535
2020-02-25,Arizona Coyotes,Florida Panthers,0,1,0.49015488415937924,0.5098451158406209
2020-02-25,Anaheim Ducks,Edmonton Oilers,1,0,0.5249373236077346,0.47506267639226524
2020-02-26,Colorado Avalanche,Buffalo Sabres,1,1,0.36985534182906105,0.6301446581709386
2020-02-26,Vegas Golden Knights,Edmonton Oilers,1,1,0.403008297316646,0.5969917026833541
2020-02-26,Los Angeles Kings,Pittsburgh Penguins,1,0,0.5194158280259735,0.48058417197402614
2020-02-27,Montreal Canadiens,New York Rangers,0,1,0.38283580800456846,0.6171641919954316
2020-02-27,Tampa Bay Lightning,Chicago Blackhawks,0,1,0.3209617648798644,0.6790382351201357
2020-02-27,Florida Panthers,Toronto Maple Leafs,0,1,0.4956186746003307,0.5043813253996694
2020-02-27,Boston Bruins,Dallas Stars,1,1,0.4086627433746598,0.5913372566253402
2020-02-27,Ottawa Senators,Vancouver Canucks,1,0,0.5283405230232116,0.4716594769767881
2020-02-27,Detroit Red Wings,Minnesota Wild,0,0,0.5950403574451275,0.40495964255487193
2020-02-27,St Louis Blues,New York Islanders,1,1,0.413598264724754,0.586401735275246
2020-02-27,Nashville Predators,Calgary Flames,1,1,0.4277707251312315,0.5722292748687682
2020-02-27,Winnipeg Jets,Washington Capitals,1,0,0.5562688892804813,0.4437311107195183
2020-02-27,San Jose Sharks,New Jersey Devils,1,1,0.43450970418232415,0.5654902958176756
2020-02-28,Philadelphia Flyers,New York Rangers,1,1,0.371702240623549,0.6282977593764508
2020-02-28,Columbus Blue Jackets,Minnesota Wild,0,1,0.4471601607448685,0.5528398392551316
2020-02-28,Carolina Hurricanes,Colorado Avalanche,0,1,0.4548065514587967,0.545193448541203
2020-02-28,Vegas Golden Knights,Buffalo Sabres,1,1,0.3979480257983534,0.6020519742016467
2020-02-28,Anaheim Ducks,Pittsburgh Penguins,1,0,0.5805609198501279,0.4194390801498717
2020-02-29,New York Islanders,Boston Bruins,0,0,0.5342583936577631,0.4657416063422371
2020-02-29,Tampa Bay Lightning,Calgary Flames,1,1,0.3751583090563922,0.624841690943608
2020-02-29,Los Angeles Kings,New Jersey Devils,1,1,0.43561349982462616,0.5643865001753738
2020-02-29,Florida Panthers,Chicago Blackhawks,0,1,0.41533724634896074,0.5846627536510391
2020-02-29,Toronto Maple Leafs,Vancouver Canucks,1,1,0.4135227595247395,0.5864772404752602
2020-02-29,Montreal Canadiens,Carolina Hurricanes,1,0,0.5045069518257901,0.4954930481742099
2020-02-29,Ottawa Senators,Detroit Red Wings,1,1,0.3313085830823336,0.6686914169176663
2020-02-29,Nashville Predators,Colorado Avalanche,0,1,0.4993973218746496,0.5006026781253504
2020-02-29,St Louis Blues,Dallas Stars,1,1,0.418215069769964,0.581784930230036
2020-02-29,Arizona Coyotes,Buffalo Sabres,1,1,0.4526503651463351,0.5473496348536648
2020-02-29,Edmonton Oilers,Winnipeg Jets,1,1,0.4512689162443861,0.548731083755614
2020-02-29,San Jose Sharks,Pittsburgh Penguins,1,0,0.57392780768844,0.4260721923115599
2020-03-01,New York Rangers,Philadelphia Flyers,0,0,0.5065338261325574,0.4934661738674425
2020-03-01,Florida Panthers,Calgary Flames,0,1,0.4501981572132322,0.5498018427867676
2020-03-01,Columbus Blue Jackets,Vancouver Canucks,1,1,0.43336014915854215,0.566639850841458
2020-03-01,Minnesota Wild,Washington Capitals,0,1,0.49376722032979303,0.506232779670207
2020-03-01,Anaheim Ducks,New Jersey Devils,0,1,0.44144542068067233,0.5585545793193272
2020-03-01,Vegas Golden Knights,Los Angeles Kings,0,1,0.35006665855243596,0.6499333414475642
2020-03-02,Detroit Red Wings,Colorado Avalanche,0,0,0.5366607178781684,0.4633392821218313
2020-03-02,Nashville Predators,Edmonton Oilers,0,1,0.4425890848757267,0.5574109151242732
2020-03-03,New York Islanders,Montreal Canadiens,0,1,0.4803070100327271,0.5196929899672731
2020-03-03,New York Rangers,St Louis Blues,0,0,0.5037965893028237,0.49620341069717644
2020-03-03,Pittsburgh Penguins,Ottawa Senators,1,1,0.29906170996711323,0.7009382900328871
2020-03-03,Tampa Bay Lightning,Boston Bruins,0,1,0.44915141737885383,0.5508485826211461
2020-03-03,Minnesota Wild,Nashville Predators,1,1,0.44677811753182806,0.5532218824681717
2020-03-03,Winnipeg Jets,Buffalo Sabres,1,1,0.4370740019947184,0.5629259980052814
2020-03-03,Chicago Blackhawks,Anaheim Ducks,1,1,0.4414289941320991,0.5585710058679005
2020-03-03,Dallas Stars,Edmonton Oilers,0,1,0.42323202793469755,0.5767679720653025
2020-03-03,Vegas Golden Knights,New Jersey Devils,1,1,0.3918931961050369,0.6081068038949632
2020-03-03,San Jose Sharks,Toronto Maple Leafs,1,0,0.5567616129541355,0.4432383870458643
2020-03-04,Washington Capitals,Philadelphia Flyers,0,1,0.4449291811753702,0.5550708188246296
2020-03-04,Calgary Flames,Columbus Blue Jackets,1,1,0.46496982313872204,0.5350301768612779
2020-03-04,Colorado Avalanche,Anaheim Ducks,0,1,0.2969017683116331,0.7030982316883668
2020-03-04,Vancouver Canucks,Arizona Coyotes,0,1,0.4339079603689068,0.5660920396310929
2020-03-05,Buffalo Sabres,Pittsburgh Penguins,0,0,0.5479306468564181,0.4520693531435818
2020-03-05,Tampa Bay Lightning,Montreal Canadiens,1,1,0.4346332531891519,0.5653667468108482
2020-03-05,Florida Panthers,Boston Bruins,0,0,0.5437791612796107,0.45622083872038927
2020-03-05,New York Rangers,Washington Capitals,1,0,0.5233049154590099,0.47669508454099
2020-03-05,Philadelphia Flyers,Carolina Hurricanes,1,1,0.4712363176431814,0.5287636823568186
2020-03-05,Ottawa Senators,New York Islanders,1,1,0.48665908800442775,0.5133409119955723
2020-03-05,Nashville Predators,Dallas Stars,1,1,0.4584707077906019,0.5415292922093976
2020-03-05,Chicago Blackhawks,Edmonton Oilers,1,0,0.5033608863912505,0.49663911360874946
2020-03-05,Los Angeles Kings,Toronto Maple Leafs,1,0,0.5179493801164458,0.48205061988355413
2020-03-05,San Jose Sharks,Minnesota Wild,0,0,0.5176721807042927,0.48232781929570756
2020-03-06,New Jersey Devils,St Louis Blues,1,0,0.5500187190130192,0.4499812809869808
2020-03-06,Detroit Red Wings,Chicago Blackhawks,1,0,0.5601260927999042,0.43987390720009556
2020-03-06,Winnipeg Jets,Vegas Golden Knights,1,0,0.518669126311857,0.48133087368814303
2020-03-06,Calgary Flames,Arizona Coyotes,1,1,0.43507838872820115,0.5649216112717989
2020-03-06,Vancouver Canucks,Colorado Avalanche,1,0,0.5336776495070631,0.46632235049293713
2020-03-06,Anaheim Ducks,Toronto Maple Leafs,1,0,0.551485466023206,0.44851453397679375
2020-03-07,New York Islanders,Carolina Hurricanes,0,0,0.5089530655675014,0.4910469344324986
2020-03-07,Pittsburgh Penguins,Washington Capitals,0,1,0.43869433353839876,0.5613056664616014
2020-03-07,Dallas Stars,Nashville Predators,0,1,0.46347640768087134,0.5365235923191286
2020-03-07,Los Angeles Kings,Minnesota Wild,1,0,0.5007928530605426,0.49920714693945756
2020-03-07,Boston Bruins,Tampa Bay Lightning,0,1,0.4531631853342057,0.546836814665794
2020-03-07,Florida Panthers,Montreal Canadiens,1,1,0.4905315712104018,0.5094684287895983
2020-03-07,New York Rangers,New Jersey Devils,0,1,0.4601061322581281,0.539893867741872
2020-03-07,Philadelphia Flyers,Buffalo Sabres,1,1,0.38321929624373396,0.6167807037562663
2020-03-07,San Jose Sharks,Ottawa Senators,0,1,0.4212047237440676,0.5787952762559321
2020-03-07,Edmonton Oilers,Columbus Blue Jackets,1,1,0.4803903370637331,0.519609662936267
2020-03-08,Pittsburgh Penguins,Carolina Hurricanes,0,1,0.45538533831753697,0.544614661682463
2020-03-08,Detroit Red Wings,Tampa Bay Lightning,1,0,0.5360323242672735,0.4639676757327261
2020-03-08,Calgary Flames,Vegas Golden Knights,0,0,0.5101341405087307,0.4898658594912694
2020-03-08,Chicago Blackhawks,St Louis Blues,0,0,0.5153660864992429,0.48463391350075724
2020-03-08,Anaheim Ducks,Minnesota Wild,0,0,0.5462503420667025,0.45374965793329736
2020-03-08,Vancouver Canucks,Columbus Blue Jackets,0,1,0.47265028489006233,0.5273497151099374
2020-03-08,San Jose Sharks,Colorado Avalanche,0,0,0.5664818944255317,0.43351810557446785
2020-03-09,Buffalo Sabres,Washington Capitals,1,0,0.5483374397912374,0.45166256020876216
2020-03-09,Winnipeg Jets,Arizona Coyotes,1,1,0.45144318990762494,0.5485568100923748
2020-03-09,St Louis Blues,Florida Panthers,0,1,0.4178457826005622,0.5821542173994377
2020-03-09,Edmonton Oilers,Vegas Golden Knights,0,1,0.49737341786639344,0.5026265821336067
2020-03-09,Los Angeles Kings,Colorado Avalanche,1,0,0.5297447255701409,0.470255274429859
2020-03-10,Toronto Maple Leafs,Tampa Bay Lightning,1,1,0.48624566956621534,0.5137543304337847
2020-03-10,Montreal Canadiens,Nashville Predators,0,1,0.4433133946238294,0.5566866053761707
2020-03-10,New Jersey Devils,Pittsburgh Penguins,0,0,0.5752992091376191,0.4247007908623806
2020-03-10,Philadelphia Flyers,Boston Bruins,0,1,0.45635037602306705,0.5436496239769326
2020-03-10,Detroit Red Wings,Carolina Hurricanes,0,0,0.5726001554467137,0.4273998445532858
2020-03-10,Dallas Stars,New York Rangers,0,1,0.40950267020116615,0.5904973297988341
2020-03-10,Vancouver Canucks,New York Islanders,1,1,0.4478000614917498,0.55219993850825
2020-03-10,Anaheim Ducks,Ottawa Senators,1,1,0.44261045732440085,0.5573895426755989
2020-03-11,Chicago Blackhawks,San Jose Sharks,1,1,0.4484555632240816,0.5515444367759184
2020-03-11,Edmonton Oilers,Winnipeg Jets,0,1,0.46295709915493216,0.5370429008450679
2020-03-11,Anaheim Ducks,St Louis Blues,0,0,0.5381963149842164,0.46180368501578334
2020-03-11,Colorado Avalanche,New York Rangers,1,1,0.3830182994262703,0.6169817005737295
2020-03-11,Los Angeles Kings,Ottawa Senators,1,1,0.4135633327248047,0.5864366672751948
